,Q1,Q3,Q4,Q2
1070,15.752453,59.873367,16.10811,8.2660675
1071,14.294204,59.958233,18.092949,7.654614
1072,12.861039,12.329115,8.191335,66.61851
1073,13.484023,32.303516,11.437559,42.774902
1074,23.69024,37.75596,30.761728,7.792082
1075,16.90732,57.1595,15.330447,10.602734
1076,15.690008,8.699018,10.845633,64.76534
1077,31.515509,9.30932,50.72476,8.450412
1078,40.54385,12.055243,39.700554,7.700361
1079,12.830752,55.78378,11.405007,19.980463
1080,41.15143,9.213809,40.44294,9.191824
1081,24.602121,36.18211,31.252224,7.9635487
1082,42.019123,10.220087,39.59883,8.161953
1083,49.004807,11.265701,25.0739,14.65558
1084,21.46828,48.521976,21.95321,8.05653
1085,28.216494,9.849524,52.8387,9.095283
1086,22.908527,33.548065,33.248177,10.295223
1087,23.160982,45.0572,24.0467,7.7351184
1088,15.54696,8.973314,9.8494835,65.63024
1089,23.948618,12.230269,56.527225,7.2938876
1090,12.511871,10.934172,8.846264,67.7077
1091,32.34427,9.002701,49.780308,8.872718
1092,22.682463,32.39139,38.431244,6.4948955
1093,13.642703,11.488343,7.837201,67.03175
1094,20.036177,8.3884945,10.392872,61.182465
1095,11.9602785,65.03657,13.422164,9.580986
1096,38.179695,19.488695,20.71469,21.616919
1097,12.312378,63.171726,14.676592,9.839298
1098,15.312603,8.969513,8.942441,66.775444
1099,13.728857,62.249733,16.034838,7.9865685
1100,44.16543,16.04815,31.130383,8.6560335
1101,23.198532,9.59916,15.893257,51.309055
1102,17.125187,42.203503,32.856037,7.8152766
1103,12.580514,63.80943,14.150545,9.459515
1104,24.33111,43.305843,23.65836,8.704684
1105,28.060347,10.307057,27.980242,33.652363
1106,38.980923,9.971584,43.00782,8.039677
1107,46.073418,10.05918,21.435623,22.431786
1108,45.871803,9.076056,28.16774,16.884405
1109,47.051567,9.983891,33.253742,9.710802
1110,38.144485,10.465629,43.786472,7.603419
1111,17.628819,10.385825,9.575542,62.409813
1112,24.50577,10.944404,56.41544,8.134391
1113,44.52063,17.864944,26.440434,11.173992
1114,24.84551,43.64025,20.9325,10.581738
1115,41.33779,8.622011,39.41501,10.625191
1116,14.489433,10.092332,8.265926,67.152306
1117,17.154577,57.216652,17.37425,8.25453
1118,21.35706,44.946236,17.149632,16.547077
1119,26.121498,23.986391,21.250502,28.641615
1120,46.336437,10.571351,20.107515,22.9847
1121,35.617004,11.463127,35.860363,17.059505
1122,12.884617,24.854841,8.593104,53.66744
1123,12.967196,10.870639,7.841407,68.32076
1124,19.684908,33.307777,40.656517,6.3507957
1125,40.210724,10.3486595,34.33058,15.11004
1126,12.293122,52.03868,11.056994,24.611198
1127,30.408102,21.112913,41.481174,6.997814
1128,15.618717,33.40935,10.335062,40.636868
1129,20.607128,51.14373,16.554092,11.695049
1130,14.443243,59.48298,18.49727,7.576508
1131,46.40679,10.10617,33.813084,9.673959
1132,45.899807,10.6304865,34.467064,9.002639
1133,23.038275,24.429266,45.353214,7.1792445
1134,48.464687,9.338452,27.17531,15.021552
1135,46.337162,16.194227,27.708515,9.760092
1136,13.235667,61.85255,15.843126,9.068663
1137,13.013585,34.873627,10.055846,42.05695
1138,14.944394,12.78776,12.652753,59.6151
1139,13.12042,54.18843,12.662469,20.028683
1140,14.702758,23.740204,13.102356,48.454685
1141,13.908561,62.37812,12.371961,11.341356
1142,22.01274,20.524935,50.783276,6.6790557
1143,41.475853,9.3951845,40.538666,8.590301
1144,41.72353,9.525839,36.872925,11.8777075
1145,15.364207,59.276123,12.967502,12.392175
1146,12.578626,18.107567,7.985654,61.328148
1147,13.23781,14.415248,7.710252,64.636696
1148,13.704759,44.518078,10.654964,31.122202
1149,25.395382,16.21986,50.66681,7.71795
1150,13.94191,10.392637,8.031538,67.63392
1151,48.084953,11.37438,31.535059,9.005608
1152,29.891468,9.7377825,51.962017,8.408729
1153,12.5536785,63.276905,11.925024,12.2443905
1154,31.421667,13.191737,49.171375,6.215219
1155,13.7775,63.0332,14.771467,8.417833
1156,43.719395,10.41272,18.555332,27.31255
1157,25.590363,11.532703,54.59748,8.27945
1158,29.867626,15.710553,48.13245,6.2893763
1159,19.526152,24.375488,24.771769,31.32659
1160,27.454138,14.039464,51.66541,6.8409944
1161,20.57905,31.858173,41.14088,6.421894
1162,24.53923,44.322193,22.217525,8.92105
1163,38.8609,15.055367,16.020624,30.0631
1164,47.816807,8.950784,30.802526,12.429882
1165,13.94038,61.56471,16.62209,7.8728228
1166,18.389883,8.5715685,9.721978,63.316566
1167,18.922361,49.03033,24.282759,7.764549
1168,16.676157,57.17256,12.955531,13.195755
1169,19.280724,44.762726,28.52691,7.4296436
1170,36.063793,10.027973,45.98944,7.918796
1171,49.663948,12.451659,28.306747,9.577647
1172,24.88061,14.215215,54.57018,6.3339925
1173,23.38404,34.309322,35.87812,6.4285107
1174,41.200367,10.264323,39.303925,9.23139
1175,31.45078,26.688469,34.474495,7.386247
1176,48.639534,9.687232,23.342615,18.330618
1177,32.180763,14.44872,13.938554,39.431965
1178,13.813585,61.362694,16.866217,7.9575047
1179,45.492676,9.050781,27.66367,17.792875
1180,14.470636,57.436707,11.75368,16.338985
1181,14.984822,55.71422,22.127293,7.173663
1182,22.6248,35.210285,15.412265,26.752653
1183,12.877567,10.595258,9.099338,67.42783
1184,33.64133,28.34757,19.418879,18.59223
1185,50.39762,11.73154,20.49442,17.376423
1186,18.577463,29.475552,42.201893,9.745092
1187,12.017321,64.51921,11.7459755,11.717481
1188,35.22185,8.341071,44.617645,11.819425
1189,39.613083,11.768576,41.333218,7.2851167
1190,40.656364,8.046541,38.59389,12.703199
1191,20.481768,22.47087,49.769505,7.277859
1192,15.245962,56.07733,16.422377,12.254333
1193,19.185654,34.050323,20.652363,26.111662
1194,13.205073,63.03016,15.183836,8.580934
1195,13.406028,10.609911,8.066404,67.91765
1196,12.379411,13.438448,7.774952,66.40719
1197,46.75904,17.3339,23.39253,12.514528
1198,37.559666,25.614054,27.218548,9.6077385
1199,24.156311,38.374847,28.838327,8.630512
1200,52.179264,12.362575,25.317272,10.140891
1201,13.147908,62.21107,16.041883,8.599135
1202,40.393223,10.209789,41.143696,8.253293
1203,22.906343,19.673721,51.16678,6.253156
1204,14.778169,47.581055,11.467672,26.17311
1205,13.288048,62.405354,15.404001,8.9025955
1206,31.251966,30.042372,25.004313,13.701352
1207,22.30113,25.74126,44.88103,7.0765815
1208,23.54313,19.785135,50.582485,6.0892444
1209,15.058231,59.790154,17.014214,8.137398
1210,38.15225,10.097216,43.968708,7.7818274
1211,21.01015,25.859583,46.17084,6.959428
1212,12.550205,64.363686,12.227512,10.858593
1213,48.393948,9.416796,29.8482,12.341062
1214,43.2557,9.21236,38.163082,9.368859
1215,21.047153,20.691074,15.372796,42.888977
1216,15.336576,8.661173,9.796993,66.20526
1217,12.803873,11.261372,8.322479,67.61228
1218,14.002284,43.30618,10.40017,32.291367
1219,13.810459,18.29534,8.748356,59.14585
1220,47.885105,10.737631,28.092464,13.284798
1221,11.936853,63.604134,15.2160015,9.243002
1222,11.574791,63.49778,13.029778,11.897655
1223,47.382908,13.76608,28.369118,10.481891
1224,12.656026,59.599026,10.951315,16.793638
1225,27.094824,10.015611,12.647918,50.24165
1226,47.016922,10.9582815,22.328884,19.695915
1227,12.798216,11.8207,7.8753324,67.50575
1228,49.813507,11.838664,23.732656,14.615173
1229,11.772494,63.446533,13.934978,10.846002
1230,13.096439,21.914568,8.362061,56.626934
1231,11.861208,63.974415,13.80637,10.357998
1232,38.49899,19.621222,32.94439,8.935396
1233,13.910888,10.471044,7.971935,67.64613
1234,34.041958,20.18504,32.588673,13.18433
1235,12.22291,12.857874,8.126136,66.793076
1236,11.755253,65.072266,12.561824,10.610652
1237,16.85972,49.606327,26.20056,7.3333964
1238,14.045213,58.026825,19.97944,7.9485216
1239,24.561825,11.872654,53.69646,9.869059
1240,49.28587,12.670839,21.06652,16.976763
1241,18.735952,10.080317,14.066273,57.117455
1242,47.76195,9.137235,25.47948,17.62133
1243,14.730217,15.262194,8.882333,61.125256
1244,16.264132,13.273877,9.088813,61.373173
1245,20.38948,11.879363,10.411801,57.319355
1246,15.363826,20.666174,9.642787,54.327213
1247,27.192623,9.116359,13.571763,50.119255
1248,24.648363,15.888566,52.585865,6.8772144
1249,43.06705,12.473438,36.388554,8.070957
1250,13.349171,18.801434,11.020293,56.8291
1251,12.356095,63.869064,15.003904,8.77093
1252,48.18629,16.514297,22.22335,13.076065
1253,43.195717,8.329696,29.98203,18.492552
1254,14.224616,10.034517,8.170177,67.570694
1255,33.18952,25.089762,32.209568,9.511158
1256,33.67781,28.337124,29.751146,8.233917
1257,36.575695,9.279881,43.344913,10.799513
1258,29.226982,11.394359,52.779762,6.598894
1259,20.546041,8.55961,10.446166,60.44818
1260,25.4361,11.966081,47.576687,15.021133
1261,33.33287,10.771819,14.119868,41.775448
1262,26.115223,38.060333,15.137291,20.687147
1263,11.495716,63.494057,12.427423,12.582808
1264,49.58252,10.788504,22.685951,16.943024
1265,28.021835,12.049278,53.135937,6.792941
1266,25.762589,9.690858,11.605977,52.940567
1267,18.391619,33.448307,41.079166,7.080909
1268,21.626654,28.194376,22.489143,27.689817
1269,16.183155,51.674374,13.005744,19.136732
1270,30.278301,11.324813,25.81224,32.584644
1271,23.751385,15.57431,54.278683,6.3956237
1272,45.906143,18.516113,24.095268,11.482473
1273,25.51844,14.291374,53.74868,6.4415097
1274,51.50048,11.347218,21.434072,15.718226
1275,25.260717,11.314183,56.25018,7.174918
1276,12.855384,15.812995,8.320023,63.011597
1277,25.736788,43.700592,20.5287,10.033919
1278,32.70834,12.635509,35.66786,18.9883
1279,16.35519,51.130962,19.83248,12.681357
1280,44.153793,9.882725,37.414913,8.5485735
1281,19.050926,48.63101,24.823431,7.4946327
1282,21.319862,19.206846,48.237686,11.235604
1283,14.580375,61.92708,15.235993,8.25655
1284,11.830539,58.931152,11.668858,17.569456
1285,27.69576,39.611782,20.010689,12.681765
1286,15.090802,9.759926,8.203813,66.94546
1287,14.987044,29.655563,11.310086,44.047306
1288,30.142694,16.659582,39.18654,14.011181
1289,11.490692,61.55978,11.783777,15.165758
1290,25.634441,27.217976,39.363132,7.784451
1291,25.417414,11.971914,47.516777,15.093893
1292,24.92657,14.745921,53.96752,6.359988
1293,28.60004,8.870072,13.081338,49.44855
1294,16.279982,51.620895,16.581184,15.517939
1295,12.337675,61.25534,11.472605,14.9343815
1296,21.278276,10.549397,12.210684,55.96164
1297,14.259802,9.6851015,8.240878,67.814224
1298,12.693353,52.307926,10.421822,24.576893
1299,23.87378,45.98117,20.127539,10.0175085
1300,12.879562,10.771054,8.344462,68.00492
1301,23.172161,11.187152,12.491115,53.149563
1302,12.941614,62.481415,16.225782,8.351187
1303,20.939299,17.66737,52.934395,8.458941
1304,37.531235,9.484612,27.9181,25.066048
1305,27.664879,12.492253,29.238945,30.603916
1306,14.052507,61.719566,16.197147,8.030778
1307,33.55364,13.986047,25.220512,27.2398
1308,19.444113,47.02795,26.22988,7.2980585
1309,40.8146,17.02431,18.092665,24.06843
1310,25.38966,10.8423395,54.7147,9.053301
1311,42.14267,19.622858,29.141441,9.09304
1312,24.921795,41.571224,24.657692,8.849293
1313,13.854038,47.871834,10.406425,27.867704
1314,15.145093,57.4977,19.83382,7.523392
1315,11.973833,58.557003,11.185505,18.283655
1316,12.297067,64.41725,14.267728,9.017954
1317,14.944668,54.892582,22.820522,7.342229
1318,12.961923,63.39107,14.583321,9.063675
1319,17.70699,51.113094,23.861824,7.318094
1320,13.377672,10.172626,8.146618,68.303085
1321,34.147446,11.135045,47.900246,6.8172665
1322,44.83041,16.039312,28.25943,10.8708515
1323,45.091377,10.261706,19.048399,25.59852
1324,15.209786,9.104799,10.709173,64.97624
1325,22.154598,16.337624,49.9938,11.513983
1326,20.270199,27.540567,45.45169,6.737542
1327,16.11503,51.61279,25.104708,7.1674676
1328,23.345415,12.924595,54.005043,9.724939
1329,17.641106,31.82842,14.185567,36.344902
1330,18.094563,47.76227,27.409294,6.7338696
1331,36.996235,14.747608,40.627735,7.6284237
1332,21.214727,31.061718,39.288998,8.434562
1333,13.12246,64.25368,13.336813,9.287046
1334,13.144726,12.685583,7.705082,66.4646
1335,12.960699,44.214027,10.514584,32.31069
1336,16.446663,50.6359,25.721186,7.1962543
1337,16.742382,54.18892,21.58206,7.4866385
1338,13.284217,10.173892,8.324725,68.21716
1339,14.791256,9.856499,8.3746605,66.97759
1340,47.440346,11.311713,30.360985,10.886957
1341,46.746117,8.901574,32.495785,11.856532
1342,17.223206,44.907333,30.867247,7.00222
1343,48.222534,9.61622,22.603727,19.557516
1344,45.62633,12.04587,32.74685,9.580955
1345,30.798843,17.407776,24.262136,27.531239
1346,24.46073,12.981945,40.82498,21.732344
1347,11.850359,63.792366,14.4106045,9.946675
1348,12.705119,14.944579,7.8927016,64.457596
1349,25.235584,11.200397,54.674828,8.889196
1350,13.683185,9.740831,8.163404,68.412575
1351,24.921995,11.947407,55.545242,7.5853534
1352,13.088909,63.07518,13.636994,10.198922
1353,29.877842,11.959345,41.038643,17.12418
1354,41.7006,13.147291,37.503822,7.64829
1355,26.30198,12.091006,54.318172,7.2888417
1356,21.942993,29.010986,14.244524,34.80149
1357,14.699875,9.734641,8.761538,66.80395
1358,21.977571,11.438357,17.264095,49.31997
1359,28.250816,23.305012,41.745518,6.69866
1360,19.096264,8.775219,10.3693495,61.759163
1361,35.616566,8.427456,18.46173,37.49425
1362,12.044235,63.491703,14.025357,10.438709
1363,16.982971,9.675086,12.3780775,60.963867
1364,17.554226,48.037403,27.696302,6.71207
1365,37.26558,10.023977,44.990494,7.719954
1366,23.082384,22.632107,15.112309,39.173195
1367,48.86471,9.769188,27.513903,13.852194
1368,37.917374,9.846387,41.839676,10.396556
1369,22.346493,17.84528,53.17512,6.6331105
1370,25.179228,13.836858,54.703476,6.280445
1371,12.976329,64.76897,12.126066,10.128642
1372,36.986927,11.377816,44.44064,7.1946135
1373,49.924545,9.1904335,25.32962,15.555403
1374,18.534784,46.190125,18.436796,16.838293
1375,19.226603,11.997016,12.334491,56.4419
1376,46.67594,11.28268,19.568521,22.472858
1377,43.148422,8.000922,35.53825,13.312407
1378,28.983885,18.105188,36.78003,16.130894
1379,45.258404,18.012302,26.177147,10.552138
1380,20.862776,41.926876,12.996721,24.213623
1381,13.875694,10.043101,10.477183,65.60402
1382,15.856169,55.929417,14.352785,13.861628
1383,11.503293,64.285065,13.778393,10.43325
1384,29.374763,10.865227,52.527557,7.232454
1385,26.023556,10.700139,25.004404,38.271896
1386,21.161781,48.300316,22.79415,7.743746
1387,46.89958,10.153413,22.72359,20.223417
1388,12.723823,63.051422,15.612809,8.611943
1389,15.593225,10.830067,12.468774,61.107933
1390,26.101118,24.288681,42.12616,7.484039
1391,16.224974,12.523972,9.25931,61.991745
1392,31.428415,10.009741,18.428291,40.133556
1393,18.517044,20.695564,12.16664,48.62075
1394,24.214678,12.458646,54.775078,8.5515995
1395,17.024496,27.519577,12.415369,43.040558
1396,13.844727,10.3789425,7.9125724,67.863754
1397,13.364047,18.49022,8.102743,60.042995
1398,12.476548,61.8972,16.65903,8.967224
1399,46.70039,9.170683,23.674923,20.454
1400,50.647152,9.851485,24.205688,15.295675
1401,20.888552,45.132072,18.096361,15.8830185
1402,28.098679,25.320137,15.998668,30.582514
1403,30.05333,34.002098,27.638472,8.3061
1404,30.265253,9.217269,50.88721,9.630271
1405,34.654686,10.130382,47.910255,7.3046765
1406,16.535028,8.765215,9.354597,65.34516
1407,44.71306,12.202915,34.96634,8.117676
1408,31.352821,13.647716,14.493283,40.50618
1409,28.280962,14.803739,33.023983,23.891315
1410,14.324531,8.97858,8.962114,67.73478
1411,13.928551,10.574744,7.878534,67.618164
1412,20.055687,30.192354,39.439373,10.312595
1413,38.56985,10.080461,43.56859,7.7810965
1414,36.67801,11.183927,45.094242,7.0438147
1415,31.333649,19.04082,42.870853,6.75468
1416,15.008809,14.845413,9.3668,60.778976
1417,24.526201,13.162512,55.578743,6.7325406
1418,13.810329,36.01406,9.889225,40.286385
1419,30.384588,10.136275,39.114388,20.364746
1420,30.073744,18.593449,14.893257,36.43955
1421,13.372869,28.270527,10.222442,48.13416
1422,29.445532,12.226937,51.71706,6.6104703
1423,14.947109,8.653422,9.558056,66.841415
1424,35.33025,11.793723,40.20847,12.667563
1425,15.971229,9.091373,11.958247,62.979156
1426,37.169662,9.960372,45.16177,7.7081933
1427,12.941506,58.746338,18.666931,9.645222
1428,14.331102,59.58668,16.576057,9.506159
1429,12.969473,12.2778635,7.9712334,66.78143
1430,12.649213,13.290077,7.8580832,66.20262
1431,14.08378,9.124468,8.293093,68.49866
1432,14.06343,9.797364,8.480755,67.65845
1433,37.891,12.898256,40.71972,8.491033
1434,24.584423,23.420153,46.14788,5.847547
1435,22.899296,22.064941,49.077713,5.958044
1436,24.870472,12.847479,12.702521,49.57953
1437,11.908043,60.758526,11.948,15.385435
1438,13.306313,9.905105,8.984287,67.8043
1439,45.60093,14.902004,30.162096,9.334968
1440,28.000854,20.266846,20.329403,31.402891
1441,14.296217,49.73577,11.226132,24.74188
1442,21.139479,26.935244,13.012346,38.91293
1443,13.336611,62.301033,15.75734,8.605008
1444,46.571228,12.5028105,19.896984,21.028976
1445,13.778718,9.266446,9.053745,67.901085
1446,12.113703,65.4663,12.951517,9.468479
1447,11.55531,64.0722,12.82603,11.546467
1448,46.08035,9.235302,33.37814,11.306217
1449,47.36691,17.402622,21.831484,13.398987
1450,30.350601,11.751151,51.290558,6.60769
1451,22.775969,20.567394,50.455112,6.2015257
1452,15.4432745,46.86328,12.444122,25.249327
1453,13.360509,62.86258,15.376655,8.400255
1454,16.790953,26.543596,11.59316,45.072296
1455,13.330373,15.452645,7.9230943,63.293884
1456,27.396652,8.939179,15.277963,48.3862
1457,34.489918,13.160881,45.835865,6.513339
1458,18.023066,9.790616,8.857042,63.32927
1459,33.531925,10.916599,19.479233,36.072247
1460,35.14877,11.303314,15.826408,37.721504
1461,12.988128,63.5586,12.0638895,11.389387
1462,12.901148,21.75412,9.079887,56.264843
1463,42.468216,8.150289,37.457413,11.92408
1464,43.589943,15.936125,22.52537,17.948563
1465,14.496162,9.095311,9.796413,66.612114
1466,17.58919,9.229818,9.126945,64.05405
1467,46.84636,11.011893,31.88591,10.255835
1468,22.642399,46.376534,22.853928,8.127144
1469,21.492971,11.324666,14.276567,52.905792
1470,14.650578,18.189095,10.304906,56.855423
1471,23.172886,18.818039,51.79703,6.2120423
1472,31.824354,14.134471,47.714622,6.3265576
1473,51.63195,11.596838,21.096468,15.67474
1474,16.72085,46.216564,27.662918,9.399668
1475,19.587084,38.722923,34.53062,7.159376
1476,18.406616,35.002808,38.355686,8.234891
1477,24.94429,15.717171,40.466877,18.871653
1478,40.80154,20.03162,21.394135,17.772713
1479,25.211344,11.819081,54.909958,8.059614
1480,17.59665,40.669212,34.019665,7.714474
1481,39.265747,16.469917,18.866257,25.398085
1482,40.51576,14.333116,37.705303,7.445822
1483,13.472152,9.950554,8.899486,67.67782
1484,51.661156,10.860675,22.925415,14.552747
1485,14.327423,9.714967,8.374073,67.583534
1486,31.73063,8.823096,15.381354,44.064922
1487,16.20833,47.28983,27.348127,9.153711
1488,23.211245,15.09796,50.73393,10.956868
1489,26.295406,13.078085,54.003803,6.6227026
1490,38.21339,9.293596,43.796726,8.696287
1491,14.117907,9.961677,8.693959,67.226456
1492,25.298899,11.032147,55.059303,8.609652
1493,50.26797,9.883586,26.895803,12.952643
1494,18.918213,38.3115,35.807194,6.963097
1495,34.87562,27.434906,25.312387,12.377077
1496,48.150986,8.669278,30.303112,12.876624
1497,21.229315,24.41635,47.994358,6.359977
1498,12.653634,64.58921,14.282025,8.475133
1499,45.464577,9.319721,21.004978,24.210726
1500,26.033167,8.272049,12.913797,52.78099
1501,13.494423,62.523113,15.540703,8.441756
1502,21.268364,28.538221,44.010456,6.1829653
1503,11.932341,64.50766,13.289988,10.270003
1504,18.834631,41.084255,33.30732,6.773795
1505,13.515406,11.148448,7.8852086,67.45094
1506,31.780832,10.073546,42.82893,15.31669
1507,26.722261,12.302018,13.921802,47.05391
1508,47.747963,8.891189,32.24638,11.114473
1509,11.7825165,57.03447,11.065424,20.117592
1510,49.657516,10.24748,23.001205,17.093794
1511,31.36498,19.905386,18.058895,30.670742
1512,31.302866,10.4655905,21.55059,36.680954
1513,18.74136,36.128036,38.26425,6.86635
1514,26.015863,14.363636,42.20992,17.410587
1515,13.711212,10.520354,8.189693,67.578735
1516,15.364467,35.261696,10.456092,38.91774
1517,39.729664,12.166615,40.627907,7.4758162
1518,34.18261,9.388954,33.89201,22.536428
1519,11.437128,63.95478,12.359352,12.248734
1520,12.93278,63.656895,13.78907,9.62125
1521,14.262221,23.893688,10.015762,51.828323
1522,34.581635,10.47296,47.785156,7.160248
1523,20.638046,8.591654,14.7318,56.038498
1524,11.307207,63.245827,12.052662,13.394305
1525,30.36552,8.412589,16.490646,44.731243
1526,49.562145,9.448651,28.954216,12.034984
1527,23.278746,16.614819,53.70124,6.405192
1528,43.218445,10.893369,36.12899,9.759196
1529,13.430804,62.249893,16.055138,8.26417
1530,14.292327,9.754903,8.320013,67.63276
1531,13.399688,9.93544,9.382446,67.282425
1532,40.106705,15.522901,35.510654,8.859736
1533,33.580223,12.973822,14.394672,39.05128
1534,39.693977,10.100024,16.88248,33.323524
1535,26.344513,11.633541,53.247078,8.774874
1536,12.935811,59.078842,11.708916,16.276432
1537,13.799575,9.766155,8.054439,68.37983
1538,41.060837,19.79556,18.320047,20.823551
1539,16.445187,30.896149,10.817785,41.840885
1540,39.591183,10.072472,42.472775,7.86357
1541,40.645283,10.586115,40.86239,7.906214
1542,13.890173,61.51204,16.159012,8.438775
1543,21.35449,38.598946,13.388723,26.657837
1544,29.179281,17.606829,46.085064,7.128829
1545,15.316205,9.040408,8.914367,66.72901
1546,15.005679,11.176103,8.196267,65.62195
1547,11.97475,63.775223,14.00816,10.241858
1548,16.870216,53.018345,20.424816,9.686635
1549,30.230316,8.552483,15.444795,45.772408
1550,13.909915,9.63916,8.555335,67.89559
1551,36.28677,9.033385,41.16959,13.510251
1552,46.979527,9.203875,22.425705,21.390894
1553,49.5582,9.554521,25.523376,15.363899
1554,13.072946,11.739845,7.9214325,67.26578
1555,51.42195,9.821919,26.99917,11.756961
1556,25.009554,14.792956,53.601086,6.5964026
1557,45.548397,8.180679,27.831411,18.43951
1558,46.17519,17.58339,24.972822,11.268597
1559,14.604918,51.201355,11.155551,23.03818
1560,17.84976,8.557022,9.897379,63.695835
1561,50.69947,11.937249,25.614632,11.748644
1562,26.077286,8.692088,15.103427,50.127197
1563,13.468196,39.794964,9.956234,36.780613
1564,13.8234005,61.28822,16.72525,8.163123
1565,22.931467,16.86752,53.542213,6.658803
1566,14.931186,25.165033,9.917507,49.986275
1567,13.918816,60.86853,12.546354,12.666295
1568,14.697997,58.869534,18.90198,7.5304904
1569,22.287426,14.651338,55.368935,7.6923094
1570,14.823736,8.863774,9.961546,66.350945
1571,19.452215,10.147207,13.358894,57.04168
1572,45.704643,10.165162,34.630775,9.499418
1573,36.422504,17.928043,27.84384,17.805609
1574,48.038704,10.449244,30.165586,11.346473
1575,23.522156,12.430802,56.767075,7.27996
1576,32.089943,11.517431,40.33035,16.062277
1577,14.648233,59.660156,18.042799,7.6488166
1578,17.768805,38.432907,35.19409,8.604195
1579,31.390238,11.137171,50.796486,6.6761107
1580,27.991156,9.903212,54.12066,7.984973
1581,28.649435,8.257307,16.037582,47.05567
1582,20.917202,30.495049,20.468363,28.119383
1583,12.653397,55.757565,11.727321,19.861717
1584,13.313707,57.67674,20.825775,8.183781
1585,20.453312,15.825796,10.8349695,52.885925
1586,15.1134205,28.8432,12.696865,43.346516
1587,45.317303,15.606613,29.654371,9.421714
1588,13.669981,62.437946,15.102302,8.789771
1589,11.92846,64.8249,11.902887,11.343755
1590,17.031715,8.975345,9.082436,64.9105
1591,45.07655,13.251851,17.787714,23.883888
1592,11.570929,63.160908,12.774706,12.493456
1593,36.1492,11.520265,45.105045,7.225487
1594,33.36425,9.407022,16.954746,40.273983
1595,40.10862,12.088461,40.271397,7.531526
1596,14.58438,8.976325,8.725441,67.71386
1597,46.718006,8.827236,33.194492,11.260268
1598,38.754345,23.517536,27.89685,9.831274
1599,45.74161,13.205152,18.84882,22.204414
1600,35.245575,14.231793,30.720165,19.80246
1601,22.692636,21.735132,18.255802,37.316433
1602,18.782742,13.364519,12.953644,54.89909
1603,22.54702,11.398533,20.839014,45.215435
1604,39.30118,11.331568,40.432255,8.934997
1605,25.834381,9.943432,20.295103,43.927082
1606,22.89675,40.35481,27.780304,8.968139
1607,33.94844,10.084114,15.265685,40.701756
1608,25.777828,10.969166,51.306767,11.9462385
1609,13.185024,11.220216,8.053705,67.54105
1610,16.100773,50.674194,11.716024,21.509012
1611,29.751387,14.78602,14.508958,40.95363
1612,12.806575,62.78803,11.881126,12.524274
1613,30.65719,13.565042,49.584682,6.193094
1614,29.225412,38.15103,21.838081,10.785482
1615,20.513622,50.845207,16.424332,12.216843
1616,44.590355,13.57206,30.924706,10.912884
1617,40.896927,14.613649,36.722355,7.767072
1618,46.463993,14.014128,28.434122,11.087761
1619,13.276752,62.515987,15.611057,8.596204
1620,13.209719,58.398098,11.090999,17.301184
1621,14.299746,11.206469,8.004176,66.48962
1622,13.661432,29.681454,9.742596,46.914516
1623,26.954615,12.275767,48.186413,12.583206
1624,45.333153,9.92504,35.1617,9.580106
1625,36.15053,13.546022,43.68105,6.6224055
1626,20.10834,38.55537,34.04592,7.290371
1627,41.20218,9.272199,40.569027,8.956592
1628,21.500061,19.78305,51.941414,6.7754736
1629,27.077473,28.732613,33.582436,10.607482
1630,18.79822,25.431973,11.690769,44.079033
1631,27.943745,11.4612465,13.828513,46.76649
1632,20.449934,35.18513,32.026062,12.338878
1633,45.802914,10.375298,24.415306,19.406479
1634,48.889317,12.003336,21.184464,17.922878
1635,29.054237,28.16802,32.35476,10.422989
1636,19.304346,11.165464,14.378643,55.15155
1637,21.84076,16.112972,53.325504,8.720768
1638,21.210262,43.632973,13.91965,21.23711
1639,20.867815,9.182586,13.595995,56.353603
1640,14.06002,44.141125,11.713398,30.085453
1641,28.511044,11.768458,52.797173,6.9233155
1642,14.99385,8.729394,8.849219,67.427536
1643,48.514793,10.186771,21.7458,19.55264
1644,30.49248,10.312571,39.201538,19.993412
1645,13.067813,62.937946,14.950587,9.043661
1646,15.963869,12.167723,9.280307,62.5881
1647,12.872547,64.56564,13.477747,9.084072
1648,24.488087,36.30346,27.675447,11.533005
1649,14.766041,57.735138,19.689474,7.8093514
1650,38.591526,8.871314,42.637283,9.89988
1651,15.350647,9.726148,8.26705,66.65616
1652,36.78963,10.928331,30.999426,21.282612
1653,12.972243,10.672081,8.148174,68.207504
1654,41.005768,9.460128,23.267368,26.266743
1655,19.115725,32.081047,36.20044,12.602791
1656,42.07703,10.842437,39.23841,7.842119
1657,19.972807,32.68873,40.375473,6.9629946
1658,32.778435,30.585274,27.979296,8.657001
1659,24.016256,13.18409,56.112343,6.687309
1660,44.251335,9.978865,36.035057,9.734741
1661,45.79205,8.771259,29.114061,16.32263
1662,16.995134,15.064518,12.237575,55.70277
1663,46.018158,13.336537,28.374811,12.270491
1664,33.628906,8.848676,48.466183,9.056239
1665,19.621561,8.840798,10.544397,60.993237
1666,24.314592,46.202465,18.992386,10.490552
1667,23.756594,25.704939,13.076669,37.461796
1668,25.16231,12.730911,54.53288,7.573901
1669,12.134807,65.39425,13.315661,9.155285
1670,48.967804,10.342493,23.567179,17.122522
1671,22.915234,37.46182,32.4877,7.13524
1672,23.889324,34.78221,17.226088,24.102375
