,Q1,Q3,Q4,Q2
2108,80.82045,2.8626175,9.963053,6.3538923
2109,75.33982,5.7515216,10.683354,8.225301
2110,72.731415,5.2681274,14.630402,7.3700585
2111,6.4836903,4.63112,3.6520143,85.23318
2112,80.7485,2.9081893,9.792662,6.5506473
2113,19.52215,12.708306,57.877777,9.8917675
2114,6.348374,80.64021,7.68437,5.3270354
2115,30.040344,7.7040105,57.29082,4.9648304
2116,35.041122,6.6766167,53.3471,4.9351587
2117,3.639365,86.05473,5.986811,4.3191
2118,9.072738,9.131554,4.120153,77.67555
2119,6.0814857,5.2378736,3.1464696,85.53417
2120,9.96665,6.201397,81.30233,2.5296342
2121,5.631211,4.319754,2.603688,87.44534
2122,5.5653577,4.764578,2.887534,86.78253
2123,75.56026,4.082982,14.414094,5.942666
2124,6.23919,3.3713415,3.3087883,87.08068
2125,6.506504,5.416327,3.734598,84.342575
2126,6.6180477,3.8063962,2.7120414,86.86352
2127,13.7994795,6.529013,74.7356,4.9359016
2128,14.002635,6.014546,77.13976,2.8430536
2129,3.2430425,87.693634,5.7891846,3.274142
2130,77.129654,3.885289,13.448188,5.536869
2131,13.146099,10.84373,62.2788,13.73136
2132,7.766174,5.5771923,3.3239417,83.33269
2133,10.485582,5.8977103,81.09019,2.5265145
2134,16.711416,5.694515,73.19612,4.3979416
2135,6.18531,3.833291,3.5281029,86.45329
2136,5.7753057,3.3980489,2.7436938,88.082954
2137,10.978007,9.047966,76.74925,3.22477
2138,13.862285,5.393407,76.03528,4.709032
2139,12.784618,4.097549,4.923061,78.19477
2140,13.406298,5.7579923,74.490555,6.345161
2141,78.77135,2.9837646,9.29476,8.950132
2142,5.699128,3.821771,2.94095,87.538155
2143,6.9583073,3.5440605,3.757453,85.74018
2144,83.188095,3.0693393,8.679201,5.0633597
2145,4.213436,84.68337,6.9107847,4.1924086
2146,77.39598,3.0283194,10.737316,8.838374
2147,16.876776,24.429949,10.922822,47.77045
2148,11.609321,5.071714,80.487656,2.8313086
2149,12.372505,5.95835,8.877475,72.79168
2150,80.183815,4.067885,9.433218,6.3150806
2151,10.255579,5.995545,81.14901,2.5998604
2152,10.171053,5.780803,81.464485,2.5836556
2153,3.5385187,87.35955,5.8185177,3.283412
2154,76.754524,4.6506186,13.257329,5.337535
2155,3.276952,87.38731,5.3909287,3.9448123
2156,13.254562,7.4091606,71.52452,7.81175
2157,80.485504,2.75564,10.162572,6.5962896
2158,9.92955,6.2091174,81.229225,2.632104
2159,3.2510273,88.35891,4.521756,3.868313
2160,80.775246,3.42529,9.294426,6.505031
2161,14.261773,4.428363,78.16466,3.145208
2162,82.82543,2.9891782,9.350975,4.8344154
2163,80.4638,2.9086094,9.214946,7.412651
2164,30.206268,29.46477,21.593029,18.735933
2165,12.07785,4.981621,80.2677,2.6728287
2166,56.259293,7.618525,31.487953,4.6342273
2167,25.803944,40.39283,18.811869,14.991358
2168,5.188222,5.189329,3.2758725,86.34657
2169,40.211365,7.4883757,14.722819,37.577446
2170,8.95174,7.18507,80.95319,2.9099925
2171,4.2881784,85.59544,6.431605,3.684779
2172,76.75303,5.00432,9.54434,8.698304
2173,9.732153,5.1208057,82.72429,2.4227543
2174,6.0200295,3.3797874,2.788121,87.81206
2175,9.36202,6.2307467,81.87928,2.5279489
2176,8.055409,5.2865343,4.391275,82.266785
2177,16.736677,8.539436,54.10131,20.622572
2178,39.947945,5.1028724,41.708385,13.240796
2179,5.61638,3.353507,2.9639878,88.066124
2180,41.188133,8.9614725,37.652996,12.197402
2181,14.072625,41.584095,36.763725,7.579552
2182,4.677615,83.77202,5.664247,5.886123
2183,15.7687025,5.155588,73.75258,5.3231406
2184,81.3495,3.0120797,9.131478,6.5069447
2185,6.121654,81.293434,7.5413046,5.0436115
2186,80.22157,3.2588885,8.839577,7.679959
2187,9.2627125,8.462455,79.370384,2.9044542
2188,80.669945,3.251283,9.021298,7.0574684
2189,3.1896834,88.12374,5.4295173,3.2570653
2190,5.506915,80.93865,6.7337475,6.8206906
2191,3.1453588,87.21885,4.9568367,4.6789546
2192,10.815635,5.9653497,79.920235,3.2987754
2193,81.51716,3.0185382,8.927032,6.537269
2194,5.8642807,4.503559,2.5976925,87.03446
2195,3.8129728,85.04934,4.7686124,6.3690767
2196,3.3637452,87.33869,5.153648,4.1439238
2197,12.311677,6.0783887,4.8627033,76.74723
2198,6.7761703,4.531241,2.9929585,85.69963
2199,13.406408,6.7541785,75.010124,4.829283
2200,3.132371,88.10655,4.771546,3.9895368
2201,72.79672,6.0625534,14.857485,6.28324
2202,5.1022143,82.63723,7.3898873,4.8706713
2203,9.230037,69.70881,14.244379,6.8167763
2204,6.272802,5.1615257,3.605194,84.96047
2205,6.235584,4.2412386,3.1128445,86.41034
2206,11.779334,4.8577247,80.70523,2.6577122
2207,3.7508278,86.30273,6.2969217,3.6495142
2208,12.284169,8.565787,75.89661,3.2534473
2209,6.3182006,73.31916,11.465914,8.896729
2210,7.0597095,8.2915325,3.9076698,80.74109
2211,9.566144,7.152437,80.56443,2.7169905
2212,10.23624,11.161444,75.29557,3.3067486
2213,9.555498,5.391206,82.371155,2.682144
2214,6.9638386,7.415043,3.3413415,82.27978
2215,5.0125675,3.4819338,2.6502206,88.85527
2216,12.877943,10.10798,10.244376,66.76971
2217,8.837795,5.429732,83.0843,2.6481745
2218,6.193637,4.6240716,2.847418,86.33487
2219,5.924108,3.7046764,3.262531,87.10868
2220,13.523199,5.109762,78.6891,2.6779284
2221,69.00236,7.499288,12.206398,11.291947
2222,6.049452,71.48571,17.629124,4.8357143
2223,10.27858,5.4814897,81.86025,2.3796816
2224,5.442273,5.3910832,3.0285861,86.13806
2225,10.806242,5.912552,80.847984,2.4332204
2226,6.0011034,4.2739673,2.5858052,87.13913
2227,81.87306,3.258643,8.5787,6.2896004
2228,7.1895733,74.48019,12.735134,5.595101
2229,13.610543,4.5375447,76.71502,5.136896
2230,13.437234,4.6400733,78.855255,3.0674357
2231,3.508483,85.72316,6.472075,4.2962766
2232,9.17487,5.076477,83.30051,2.44815
2233,15.145532,12.424089,7.709834,64.72055
2234,3.194356,88.00685,5.233618,3.5651684
2235,5.9559975,4.0965743,3.2666855,86.68074
2236,81.45178,3.7255573,9.609765,5.2128973
2237,31.09384,7.3458886,53.03824,8.522032
2238,44.22419,7.6856666,12.040461,36.049683
2239,74.509964,4.4810247,16.47133,4.537683
2240,82.36301,3.2348547,9.383703,5.0184407
2241,3.0236506,88.4198,4.8828692,3.673684
2242,79.58637,3.6587377,8.637356,8.117533
2243,5.478746,3.4934971,3.0433917,87.984375
2244,76.60911,3.7084956,9.052963,10.629433
2245,6.822574,4.158651,3.0411637,85.97761
2246,71.31894,6.5963507,13.865039,8.219671
2247,3.8883176,85.960915,5.5894794,4.561286
2248,78.1539,4.1728363,12.184654,5.488605
2249,25.752905,11.574989,14.548103,48.124
2250,81.1675,3.1667228,8.982825,6.6829457
2251,5.5976768,4.854457,3.1994443,86.34842
2252,8.695099,6.4443917,82.11107,2.7494404
2253,82.94705,3.0315387,8.597192,5.42422
2254,40.93952,9.634833,43.12941,6.2962413
2255,14.748592,5.6345997,76.33575,3.2810636
2256,5.570138,4.600752,2.7815337,87.04757
2257,58.769787,7.87779,27.128803,6.2236147
2258,65.22132,9.191587,16.23921,9.347889
2259,5.107664,3.5469484,2.6638732,88.68151
2260,5.0961623,3.47185,2.606669,88.82532
2261,33.07208,7.557599,18.112852,41.25747
2262,3.8995705,86.40683,5.221628,4.4719706
2263,10.217665,5.270295,81.58643,2.9256027
2264,80.33839,2.7558432,10.547361,6.3583956
2265,5.903517,4.546661,2.9174452,86.632385
2266,30.832607,8.256071,39.08527,21.82606
2267,66.32152,7.579223,18.523016,7.5762467
2268,79.74847,3.953049,11.134742,5.163745
2269,76.98976,4.947019,12.8422365,5.2209888
2270,9.716649,9.524541,77.412224,3.346583
2271,73.04572,4.514472,14.818078,7.6217184
2272,81.01163,3.6604245,10.030002,5.2979436
2273,5.788603,4.492068,3.201807,86.51752
2274,5.7802663,3.8785472,2.6951687,87.64601
2275,81.488625,2.9508164,9.066952,6.4936
2276,5.210293,3.3011456,2.6286435,88.859924
2277,15.005824,4.3370714,76.76622,3.8908894
2278,3.2955117,87.53615,5.609055,3.5592787
2279,14.241819,7.0652366,69.52837,9.164572
2280,33.07843,16.167215,42.21586,8.538498
2281,3.9281428,86.99479,4.8333926,4.243671
2282,8.998596,4.457798,6.027396,80.51621
2283,5.6331205,3.5527728,3.236394,87.57771
2284,9.792705,6.1259527,81.46746,2.6138754
2285,4.0077567,86.350945,4.9266644,4.7146316
2286,56.40299,7.4445024,29.42206,6.73045
2287,10.364184,7.692451,78.81595,3.1274204
2288,3.1878834,87.20213,4.9986014,4.6113806
2289,3.9437745,86.30552,6.188288,3.5624194
2290,3.181639,87.71177,4.6888423,4.4177475
2291,10.688435,7.314718,78.83152,3.1653256
2292,3.1727166,88.66648,4.822547,3.338249
2293,6.2063713,5.4304676,3.4983728,84.86479
2294,6.5861545,5.0396075,2.99951,85.374725
2295,74.52533,5.917801,14.117358,5.439507
2296,12.329542,4.7051377,80.367,2.598322
2297,17.307013,7.1277947,63.505966,12.059236
2298,10.032027,9.306148,77.29299,3.368836
2299,78.180534,3.1617556,9.0875435,9.570167
2300,7.3241377,5.7786465,3.5139098,83.38331
2301,78.170364,4.5447993,11.466253,5.8185816
2302,38.030754,13.818577,41.408363,6.7423105
2303,20.35082,4.4785705,69.368805,5.801808
2304,3.7157342,86.4333,5.935208,3.915759
2305,71.582054,5.5051856,16.781126,6.131636
2306,9.92439,66.47579,12.919962,10.679861
2307,9.489964,7.5062404,80.23921,2.7645762
2308,5.5302334,4.0668354,2.6656384,87.73729
2309,81.48205,2.8731222,9.561036,6.083796
2310,18.515373,6.01324,70.70215,4.769243
2311,9.80221,5.09192,82.65521,2.450661
2312,3.2287796,87.80993,4.5532837,4.408011
2313,71.3584,6.2729254,16.289583,6.079093
2314,9.914092,5.598674,82.041725,2.4455075
2315,69.384445,6.9185295,16.962776,6.734249
2316,21.412714,20.781876,11.041159,46.764244
2317,10.296238,13.58112,71.551636,4.571011
2318,3.910007,85.7646,6.348508,3.9768863
2319,13.772607,53.795414,24.665203,7.766778
2320,75.089005,2.6684332,14.846659,7.39591
2321,6.301182,4.3612323,2.8780308,86.45956
2322,6.6653624,5.341256,3.267585,84.7258
2323,68.8608,7.242922,16.028824,7.8674498
2324,80.6821,3.845318,10.386253,5.086329
2325,11.313696,30.267593,50.677715,7.7409954
2326,9.620454,4.5302286,83.30198,2.54734
2327,3.157787,88.28609,4.686878,3.8692513
2328,3.1208105,87.71872,4.628205,4.5322666
2329,3.8745463,86.01151,5.304438,4.8094954
2330,80.53852,3.2310023,8.529879,7.700599
2331,3.5362415,87.32435,5.894183,3.245226
2332,28.51704,5.2642384,7.196706,59.022015
2333,9.223981,5.9899735,81.975975,2.8100712
2334,11.752722,6.220821,78.80008,3.2263718
2335,3.238156,87.68127,5.665679,3.4148984
2336,3.0276318,88.74384,4.6127157,3.6158133
2337,5.832637,3.5803292,3.1054263,87.481606
2338,14.433887,7.557507,11.666881,66.34173
2339,3.5289261,86.34436,5.837307,4.289408
2340,23.782991,4.6013236,65.60687,6.008813
2341,9.143533,5.9373355,81.14588,3.7732453
2342,11.995404,5.079808,79.003944,3.9208517
2343,10.8513,64.67062,8.631589,15.846493
2344,39.47956,6.141644,11.680223,42.698574
2345,6.2082486,6.2712917,2.9784553,84.542
2346,33.990635,7.365515,39.156143,19.487707
2347,11.90071,6.2052746,79.191154,2.7028677
2348,7.3937416,5.481188,4.152919,82.97216
2349,5.6956854,5.902323,2.8314118,85.57059
2350,12.734172,5.0827775,10.372872,71.81017
2351,77.34414,3.170128,9.835396,9.650337
2352,3.789525,85.02124,5.909296,5.2799406
2353,77.678444,3.217478,9.445605,9.65847
2354,43.1166,12.837712,37.603764,6.441926
2355,60.90768,8.239901,23.729937,7.12248
2356,12.298118,5.1550584,77.65001,4.896814
2357,5.2102275,6.034879,3.7065885,85.04831
2358,6.40536,4.635791,2.560594,86.398254
2359,9.212134,4.6295686,83.45384,2.7044573
2360,15.675407,6.8692327,74.24479,3.210568
2361,5.4660664,3.542959,2.578065,88.41291
2362,76.40751,4.1063366,14.493099,4.993049
2363,5.286502,3.8116987,2.8681931,88.03361
2364,36.694035,4.9501853,49.03627,9.319505
2365,3.634955,87.2629,5.8201275,3.2820146
2366,3.097577,88.257286,5.305442,3.3396926
2367,11.746736,5.396096,80.244675,2.6124918
2368,66.69412,3.8678055,15.442377,13.995698
2369,6.8652406,3.7890043,3.2678213,86.077934
2370,79.5527,3.3837683,11.153551,5.9099894
2371,55.050373,11.295204,26.196592,7.4578276
2372,4.4172664,85.575096,5.657236,4.350399
2373,3.600196,86.2792,6.1928124,3.9277897
2374,80.39717,3.8264625,9.370295,6.40608
2375,24.393337,17.384193,10.103902,48.11857
2376,10.390245,5.029725,4.5364385,80.04359
2377,6.475834,5.8776693,3.1840875,84.4624
2378,77.184715,4.2862773,13.678394,4.850609
2379,57.26983,5.16571,32.884724,4.6797285
2380,9.876166,5.983139,81.204865,2.935828
2381,9.449709,4.8824515,82.44878,3.2190654
2382,15.123172,7.0869403,73.43067,4.359216
2383,10.585784,4.750827,7.4573727,77.20602
2384,7.062731,79.08677,9.108578,4.74192
2385,4.986274,79.49238,7.867771,7.6535807
2386,10.266948,5.2570677,7.6411853,76.8348
2387,5.328836,3.7815466,2.602541,88.28707
2388,7.2044826,71.80804,8.496831,12.490641
2389,6.7678795,4.5581245,3.0986726,85.575325
2390,8.685127,5.8709292,82.368835,3.075115
2391,68.09483,9.575381,15.169554,7.1602354
2392,3.1652677,88.44157,4.7420006,3.6511614
2393,78.898384,3.9564912,11.029841,6.1152773
2394,4.1426716,85.40398,6.4590106,3.994343
2395,3.1695821,88.20188,4.6164336,4.0121045
2396,82.421165,3.0241005,9.432059,5.1226754
2397,3.7852895,86.16787,6.2050095,3.841826
2398,5.263338,82.47397,6.7802877,5.482407
2399,81.040306,3.0522292,9.317212,6.590247
2400,75.92129,5.222962,11.084834,7.77092
2401,6.096581,81.679245,6.896198,5.3279796
2402,26.181442,7.7605157,29.079897,36.97814
2403,15.868394,7.1083555,73.71056,3.3126872
2404,74.49103,4.277699,14.409825,6.821444
2405,80.915924,3.0192456,9.1318245,6.9330106
2406,18.936188,51.365852,21.083908,8.614054
2407,11.434989,4.397199,81.14858,3.019231
2408,8.367831,5.423085,3.7099843,82.49909
2409,17.234377,50.000423,14.005107,18.760086
2410,9.0939665,5.3451715,82.643555,2.9173088
2411,77.73161,3.2470245,12.406858,6.614505
2412,81.128845,2.9108765,9.138267,6.8220096
2413,3.424194,87.94991,5.26993,3.355962
2414,10.515514,5.9019637,81.14801,2.4345095
2415,81.05873,3.0954628,8.900961,6.9448414
2416,20.234564,10.291713,24.62851,44.845215
2417,11.70524,7.4308896,6.465642,74.398224
2418,9.770529,8.816041,78.174904,3.238529
2419,61.283348,4.834585,21.212364,12.669701
2420,3.369909,87.48648,5.126759,4.016848
2421,48.623905,8.8412075,34.281384,8.253505
2422,8.447198,7.1549125,81.04184,3.3560474
2423,3.7011974,85.53077,7.1179056,3.6501248
2424,3.261935,88.55335,4.732193,3.4525204
2425,81.35508,2.9467456,9.771168,5.9270153
2426,6.854873,4.9926953,2.7879722,85.364456
2427,11.364168,9.440866,76.4788,2.716166
2428,4.137302,85.78786,5.806508,4.2683253
2429,10.024461,4.7938,4.521279,80.66046
2430,15.149197,8.364402,72.940636,3.545769
2431,71.31798,8.449093,11.919493,8.313433
2432,13.841436,4.5600057,78.749504,2.8490512
2433,79.03406,4.5013323,9.945764,6.5188565
2434,5.7640047,3.4971163,2.9427562,87.79612
2435,11.116151,6.5208564,79.71491,2.6480823
2436,5.5073524,4.11544,2.6403363,87.73688
2437,79.95999,4.2303057,10.334384,5.475318
2438,3.9219851,86.208084,5.8912435,3.978698
2439,5.9288054,3.9053633,3.0255642,87.14026
2440,72.52996,5.3922067,14.539428,7.5384083
2441,28.24548,12.279665,48.829437,10.645426
2442,10.996834,5.574355,80.61109,2.8177226
2443,3.5067434,87.12171,5.632877,3.7386649
2444,3.3203282,87.19039,4.6969624,4.7923193
2445,79.421776,4.244801,9.993919,6.3395
2446,79.2073,2.8263807,11.164977,6.801344
2447,16.006048,8.983696,60.95199,14.058264
2448,77.98826,3.0958185,11.460168,7.455764
2449,11.264768,7.907585,77.89322,2.9344265
2450,4.100196,85.44069,6.7883506,3.6707678
2451,6.242108,3.6668625,3.423657,86.66737
2452,15.759871,6.472333,6.315037,71.45276
2453,3.0697112,88.595726,4.695968,3.6385908
2454,5.4009924,4.2510467,2.701805,87.64615
2455,4.218913,82.23107,9.697092,3.852918
2456,9.637033,6.1278234,81.46132,2.7738273
2457,3.5170143,87.14568,4.630786,4.706507
2458,73.19099,4.260216,15.979912,6.5688863
2459,11.705148,7.6424003,77.75292,2.8995275
2460,58.587456,5.107552,10.258184,26.04681
2461,3.0623178,88.55445,4.6610065,3.7222211
2462,5.395356,4.108588,3.0615137,87.43454
2463,82.58798,2.8785267,8.977471,5.5560203
2464,14.339415,6.7935615,75.608406,3.2586198
2465,80.21279,2.9294682,9.883325,6.9744086
2466,4.801484,82.19478,6.621113,6.38263
2467,79.80907,2.9301386,10.253403,7.007396
2468,20.507895,7.9996004,11.613273,59.87924
2469,3.5610118,85.47428,7.370288,3.5944242
2470,5.514974,4.443811,3.1235445,86.91767
2471,9.927892,5.2174973,82.16973,2.6848712
2472,3.2377872,88.240395,5.284427,3.2373931
2473,10.777158,14.4398985,69.01609,5.7668486
2474,13.509711,4.7337875,78.771935,2.9845605
2475,81.06159,3.1719518,10.640477,5.125983
2476,5.387513,4.5110564,2.759193,87.34224
2477,5.7046194,3.5965927,2.8124297,87.88636
2478,3.1922061,86.62064,5.4975657,4.689575
2479,56.79141,10.338637,26.703632,6.1663256
2480,9.109277,63.35392,15.920804,11.616005
2481,12.063151,6.010806,77.93253,3.9935005
2482,12.316072,4.172833,6.1435547,77.36754
2483,3.5924659,86.95397,5.7579045,3.695652
2484,16.234749,11.213877,9.269839,63.281536
2485,4.7421875,83.04265,6.808097,5.4070654
2486,77.49875,4.1344676,10.917759,7.449027
2487,14.405205,52.70381,24.480696,8.410287
2488,3.8452666,84.707825,5.9804645,5.4664364
2489,3.179606,88.09296,5.421419,3.3060205
2490,11.980079,21.344042,12.56278,54.113094
2491,4.8186836,83.5475,7.3516,4.28221
2492,5.608754,4.1827316,2.5871186,87.6214
2493,71.7982,6.4057493,15.836626,5.9594245
2494,3.2679493,87.40864,4.898075,4.4253373
2495,3.504597,86.96435,5.2770777,4.253981
2496,20.848024,18.353298,54.42965,6.369021
2497,12.935554,4.2071033,80.13822,2.719125
2498,23.68213,10.518239,59.726746,6.072881
2499,3.1329014,87.66143,4.709454,4.496212
2500,6.8855257,3.5217364,3.2931817,86.29955
2501,58.880466,3.682512,16.88446,20.55256
2502,8.931557,5.7269063,82.29216,3.0493758
2503,7.342998,4.5657406,3.3693433,84.72192
2504,3.1200337,87.649124,5.1542373,4.076601
2505,78.846176,3.4954145,8.77831,8.880102
2506,63.345234,4.0268188,13.588138,19.039806
2507,11.033347,5.5988317,79.134384,4.233433
2508,81.23505,3.2551541,8.722116,6.787671
2509,76.19835,5.414892,11.987818,6.3989363
2510,12.222668,4.350319,79.80855,3.618455
2511,59.845287,7.5298853,24.400372,8.224456
2512,80.37706,3.8786373,8.791358,6.9529414
2513,8.573585,5.866575,5.470677,80.089165
2514,8.815371,6.8749933,80.60285,3.7067757
2515,5.308146,3.9056506,2.7897058,87.9965
2516,14.534958,30.49844,48.30173,6.6648693
2517,9.420809,72.56103,11.646905,6.371262
2518,9.690841,7.9719706,79.68546,2.6517267
2519,12.585934,4.899349,78.840034,3.6746767
2520,4.406996,84.73383,7.092072,3.767103
2521,63.56409,8.68715,17.323566,10.4252
2522,64.387566,6.705198,21.345156,7.5620794
2523,12.478521,7.0919514,14.910597,65.518936
2524,22.747162,7.467511,64.648346,5.136983
2525,16.881424,4.444577,72.03217,6.641823
2526,10.972633,6.0423727,79.44567,3.5393147
2527,79.990486,2.90267,11.341901,5.764933
2528,30.73813,6.969856,8.38896,53.90305
2529,4.5927935,83.182594,6.2278867,5.9967184
2530,76.036354,3.854741,13.799532,6.3093796
2531,17.884647,6.9653964,12.837058,62.3129
2532,58.67753,12.382499,20.642859,8.297108
2533,81.792435,2.8354785,10.218771,5.153318
2534,5.5760336,3.8332007,2.5746605,88.01611
2535,3.0705073,88.57541,4.7951465,3.5589342
2536,11.221826,5.8218536,80.320045,2.636279
2537,13.79962,4.666542,76.14836,5.385468
2538,79.12966,2.9658244,11.477521,6.426991
2539,6.31761,6.037769,3.9147723,83.72984
2540,4.0770864,85.0222,5.5873,5.313407
2541,3.1217313,87.351875,4.92953,4.5968666
2542,18.610327,31.915802,37.220604,12.2532625
2543,9.296746,5.644098,5.6393123,79.419846
2544,3.0678327,88.92165,4.6480947,3.3624153
2545,5.5083485,3.3863158,2.6643353,88.441
2546,49.496277,8.169766,37.103195,5.230759
2547,28.609085,8.372478,58.131546,4.886893
2548,82.447556,3.0147173,8.559916,5.977813
2549,5.668754,3.4063451,2.6165926,88.308304
2550,9.524879,5.8353252,82.15682,2.4829664
2551,3.2544096,88.10353,4.5441957,4.0978646
2552,3.2985556,87.7926,5.00337,3.9054687
2553,61.351753,6.474303,24.413916,7.760025
2554,64.60591,5.376447,14.272329,15.745309
2555,3.6155968,87.20346,5.4847603,3.6961823
2556,3.224908,87.52824,4.839169,4.407683
2557,8.658977,6.6611648,81.8794,2.8004549
2558,5.3422427,81.03907,6.496115,7.1225634
2559,5.5809956,3.8828504,3.1345208,87.401634
2560,5.7119393,3.994016,2.6974094,87.596634
2561,6.0916495,76.163826,12.969796,4.774724
2562,82.18325,2.9722285,8.897213,5.947304
2563,81.38196,3.463039,8.699798,6.455208
2564,7.0772486,4.3228827,3.4433577,85.15651
2565,3.4025073,87.48427,5.6123996,3.5008333
2566,73.50168,4.655697,15.115495,6.7271314
2567,76.307816,4.890051,13.721074,5.0810547
2568,9.550646,5.528975,82.399796,2.5205767
2569,72.46222,5.364427,10.422548,11.750803
2570,13.6289835,5.797674,75.278465,5.294867
2571,81.26881,2.8903658,9.285641,6.5551906
2572,2.9920232,88.23954,5.1109023,3.6575358
2573,60.07824,8.07794,17.909197,13.934617
2574,6.29675,5.1039367,3.4133792,85.185936
2575,5.3897505,3.9981391,2.7667658,87.84535
2576,55.92069,6.719508,32.733772,4.626028
2577,16.968672,12.7415285,10.911277,59.37852
2578,22.620049,8.271797,49.85419,19.253962
2579,8.654836,73.22712,9.771379,8.346655
2580,6.0356727,4.9001393,3.183505,85.880684
2581,10.117691,6.8837233,79.78119,3.2174017
2582,6.1155715,4.5780754,3.4740593,85.8323
2583,4.1683764,83.46149,5.899786,6.470352
2584,59.948963,12.034289,19.205633,8.811122
2585,5.889614,80.49476,7.4961634,6.1194587
2586,77.309525,5.3445735,11.430361,5.915548
2587,10.582803,9.11069,77.18407,3.1224418
2588,5.1894403,5.4288397,2.6912813,86.69044
2589,83.00991,2.8787327,8.727318,5.3840346
2590,11.072345,4.4030695,81.69922,2.8253539
2591,63.48309,4.5196557,17.736399,14.260845
2592,13.772486,6.9870853,75.659355,3.5810747
2593,5.5644493,4.1720157,2.7402215,87.52331
2594,63.381714,4.701256,25.912922,6.004109
2595,9.259014,6.0479054,82.146545,2.5465362
2596,59.970654,5.262703,21.197315,13.569333
2597,10.559864,8.266668,78.4877,2.685762
2598,10.6507435,5.9518332,80.61789,2.7795315
2599,21.463152,4.814797,70.631996,3.0900505
2600,25.158722,6.83961,61.235035,6.766629
2601,12.0209055,4.738288,79.27698,3.9638302
2602,81.86935,2.959399,9.067724,6.1035347
2603,7.838778,4.325095,3.4932144,84.34291
2604,50.98573,4.682808,30.70417,13.627293
2605,80.395546,3.8282037,9.962598,5.813653
2606,9.260148,5.9741793,82.24161,2.5240645
2607,56.822117,9.501156,27.135246,6.5414786
2608,10.418883,5.071912,7.5045905,77.004616
2609,8.313314,8.531289,79.8877,3.2676942
2610,55.671482,8.682698,28.391844,7.2539806
2611,4.489597,84.40848,6.5464945,4.5554323
2612,3.3943307,87.47003,5.524634,3.611007
2613,6.8833985,6.2813187,3.5341625,83.301125
2614,19.975273,5.627032,69.75491,4.642781
2615,78.67313,4.0329123,9.961092,7.3328695
2616,6.069616,5.1848783,3.3385444,85.40696
2617,74.88131,4.2582827,9.625522,11.234894
2618,26.25467,9.093685,60.651703,3.999949
2619,11.137379,8.643534,76.89563,3.323455
2620,5.3008585,3.6489546,2.6319313,88.41825
2621,3.1191783,88.69678,4.6002245,3.583824
2622,81.855354,3.0294785,10.3302355,4.7849407
2623,5.476936,3.9600816,3.1641212,87.39886
2624,69.655136,7.0745945,16.413126,6.8571405
2625,5.883876,4.503202,2.8998284,86.7131
2626,16.253674,55.87987,18.79633,9.070118
2627,71.05232,3.0214624,19.53832,6.3878956
2628,9.142275,21.609241,6.3652053,62.883274
2629,5.707047,4.8127213,2.6981971,86.782036
2630,9.082547,6.0901566,81.42459,3.4027112
2631,61.72005,3.8907263,29.14239,5.2468386
2632,72.744316,3.9541736,12.870869,10.430637
2633,81.751816,3.0910544,9.828213,5.3289175
2634,17.776936,5.2557397,72.16725,4.800071
2635,21.5304,9.201482,32.199013,37.069107
2636,74.88873,4.8363814,14.278089,5.996792
2637,11.680011,55.40528,11.131736,21.78298
2638,12.47411,56.753506,23.336489,7.4358964
2639,8.892765,4.641537,5.955166,80.51054
2640,5.7020607,3.9189658,2.8606198,87.51835
2641,80.14561,2.84414,9.56491,7.4453487
2642,10.71095,6.102856,10.43363,72.752556
2643,6.214139,5.0869675,3.441229,85.25767
2644,5.2130632,3.721353,2.5707223,88.49486
2645,19.89388,8.04525,68.21822,3.8426466
2646,11.03056,4.7746964,81.74633,2.4484146
2647,81.88541,3.0973918,8.676721,6.340482
2648,32.13952,7.179138,56.11949,4.5618477
2649,26.598835,39.536896,24.81455,9.049715
2650,35.98994,5.440673,49.413673,9.155713
2651,71.198555,6.9506364,15.669751,6.181063
2652,20.536535,4.665699,69.607765,5.1900077
2653,6.770835,4.6221747,3.546022,85.06097
2654,14.443014,5.0698504,74.27768,6.2094526
2655,5.7853413,81.41131,8.149049,4.654306
2656,5.7680764,4.8887715,2.9395363,86.40362
2657,3.4630635,87.6005,4.576245,4.3601904
2658,12.660156,4.1906075,79.64239,3.506852
2659,11.308828,6.8130755,79.09411,2.7839775
2660,51.36634,17.351727,19.490028,11.791906
2661,78.84177,3.056146,11.190678,6.9114103
2662,80.69523,3.0104256,9.402766,6.8915815
2663,18.562368,40.89337,14.827519,25.71674
2664,38.396103,4.0965705,39.13676,18.370573
2665,5.5228395,3.714627,2.9653492,87.79718
2666,5.6862106,3.890911,2.7077541,87.71512
2667,11.0298,9.597259,76.77144,2.6015017
2668,19.236418,38.58901,34.020786,8.153785
2669,72.62984,7.3940396,12.854648,7.121481
2670,11.112648,4.6067877,80.99843,3.282129
2671,5.247451,4.5364246,2.7183504,87.49778
2672,69.95487,5.472259,14.422302,10.150564
2673,80.78798,3.2169619,9.002616,6.9924364
2674,9.867521,5.509059,82.130554,2.4928548
2675,82.88869,2.989569,8.689794,5.431954
2676,77.49321,4.423195,12.190743,5.8928547
2677,77.48898,4.738946,12.450598,5.321476
2678,39.640736,7.3478737,21.190525,31.820864
2679,5.1249666,4.019108,2.9469285,87.909004
2680,15.738244,6.1877832,70.86505,7.2089195
2681,6.484811,80.42291,7.260724,5.831557
2682,28.36061,9.866736,55.932396,5.8402615
2683,41.401516,10.483788,42.084263,6.030435
